row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt,src_idx_image
D. The green object and the yellow object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6978
7041,video_11746_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11746,8,0,0.3333333333333333,counterfactual,"Which event will not happen if the cyan sphere is removed?
Options:
A. The green object collides with the blue sphere
B. The green sphere collides with the gray object
C. The gray sphere collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1616
7042,video_11746_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11746,8,0,0.5,counterfactual,"Which of the following will not happen if the gray sphere is removed?
Options:
A. The green object collides with the cyan object
B. The green object collides with the blue sphere
C. The cyan sphere collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",5215
7043,video_11750_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11750,8,0,0.0,counterfactual,"If the yellow object is removed, which of the following will not happen?
Options:
A. The cylinder collides with the brown sphere
B. The rubber object and the brown sphere collide
C. The blue sphere and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1381
7044,video_11751_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11751,8,0,0.5,counterfactual,"Without the red metal cylinder, which event will happen?
Options:
A. The red rubber object collides with the gray cylinder
B. The green object and the red rubber object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6582
7045,video_11751_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11751,8,1,1.0,counterfactual,"Without the gray object, which event will happen?
Options:
A. The red metal cylinder collides with the red rubber cylinder
B. The green cylinder collides with the red rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3494
7046,video_11755_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11755,8,0,0.0,counterfactual,"What will happen if the cyan sphere is removed?
Options:
A. The gray cylinder and the cube collide
B. The green sphere collides with the yellow sphere
C. The yellow sphere collides with the cube
D. The yellow object and the green cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6883
7047,video_11755_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11755,8,0,0.3333333333333333,counterfactual,"Without the cube, what will not happen?
Options:
A. The cyan sphere and the yellow object collide
B. The cyan sphere and the green cylinder collide
C. The yellow object collides with the green cylinder
D. The yellow object collides with the gray cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",2873
7048,video_11763_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11763,8,0,0.5,counterfactual,"Which event will happen without the rubber cube?
Options:
A. The rubber cylinder and the yellow object collide
B. The gray object collides with the cyan cube
C. The sphere and the cyan cube collide
D. The sphere collides with the gray object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",345
7049,video_11763_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11763,8,0,0.0,counterfactual,"Which of the following will not happen without the yellow object?
Options:
A. The sphere and the gray cylinder collide
B. The sphere collides with the metal cube
C. The metal cube collides with the green object
D. The gray object and the green object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",3328
7050,video_11783_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11783,8,0,0.5,counterfactual,"Which event will not happen if the blue cube is removed?
Options:
A. The brown object and the sphere collide
B. The brown object collides with the cyan cube
C. The yellow cube and the sphere collide
D. The yellow cube collides with the cyan cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1950
7051,video_11783_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11783,8,1,1.0,counterfactual,"Which event will happen without the cyan cube?
Options:
A. The sphere and the blue object collide
B. The brown cube collides with the blue object
C. The yellow object collides with the blue cube
D. The brown object and the yellow object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",2693
7052,video_11791_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11791,8,0,0.6666666666666666,counterfactual,"What will not happen without the cyan sphere?
Options:
A. The rubber sphere collides with the cube
B. The purple object collides with the cube
C. The yellow cylinder and the cube collide
D. The blue sphere collides with the purple cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4883
7053,video_11791_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11791,8,0,0.25,counterfactual,"Without the purple object, what will not happen?
Options:
A. The cube collides with the cyan sphere
B. The yellow cylinder collides with the cyan sphere
C. The blue sphere collides with the cyan object
D. The blue sphere collides with the yellow cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",145
7054,video_11792_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11792,8,0,0.5,counterfactual,"If the metal object is removed, which event will happen?
Options:
A. The red object and the rubber cube collide
B. The red object collides with the green cylinder
C. The blue object collides with the sphere
D. The green cylinder and the rubber cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6395
7055,video_11792_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11792,8,0,0.6666666666666666,counterfactual,"If the sphere is removed, what will not happen?
Options:
A. The green cylinder collides with the rubber cube
B. The rubber cube and the metal object collide
C. The green cylinder and the metal object collide
D. The green cylinder and the blue object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",6718
7056,video_11796_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11796,8,0,0.0,counterfactual,"If the purple cylinder is removed, what will happen?
Options:
A. The green cylinder and the metal cube collide
B. The yellow cube and the green object collide
C. The yellow object collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",4584
7057,video_11799_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11799,8,0,0.5,counterfactual,"What will not happen if the brown cube is removed?
Options:
A. The yellow cube collides with the green cube
B. The cyan object and the yellow cube collide
C. The rubber sphere collides with the metal sphere
D. The rubber sphere and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",562
7058,video_11799_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11799,8,1,1.0,counterfactual,"Which event will happen if the metal object is removed?
