row_idx,question,correct,image_path
6171,Which of the following is responsible for the blue cube's colliding with the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
6172,Which of the following is not responsible for the collision between the blue cube and the yellow sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
6173,Which of the following is responsible for the blue object's colliding with the gray object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
6174,Which of the following is responsible for the collision between the blue cylinder and the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
6175,Which of the following is responsible for the collision between the metal cube and the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
6176,Which of the following is not responsible for the sphere's colliding with the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
6177,Which of the following is responsible for the cube's colliding with the brown sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
6178,Which of the following is not responsible for the collision between the brown sphere and the cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
6179,Which of the following is responsible for the collision between the purple sphere and the yellow rubber sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
6180,Which of the following is not responsible for the cylinder's colliding with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
6181,Which of the following is responsible for the collision between the purple cube and the red cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
6182,Which of the following is responsible for the collision between the rubber cube and the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
6183,Which of the following is responsible for the collision between the cylinder and the yellow sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
6184,Which of the following is not responsible for the collision between the purple sphere and the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
6185,Which of the following is responsible for the collision between the cube and the cyan sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
6186,Which of the following is responsible for the collision between the cube and the gray sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
6187,Which of the following is responsible for the metal cube's colliding with the purple rubber object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
6188,Which of the following is responsible for the sphere's exiting the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
6189,Which of the following is responsible for the red object's colliding with the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
6190,Which of the following is not responsible for the collision between the red object and the blue sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
6191,Which of the following is not responsible for the cylinder's colliding with the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
6192,Which of the following is responsible for the yellow cylinder's colliding with the purple rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
6193,Which of the following is not responsible for the collision between the yellow cylinder and the green object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13986/concat.jpg
6194,Which of the following is responsible for the collision between the cube and the sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13986/concat.jpg
6195,Which of the following is not responsible for the red cylinder's colliding with the cyan cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14002/concat.jpg
6196,Which of the following is not responsible for the collision between the red cylinder and the green sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14002/concat.jpg
6197,Which of the following is not responsible for the green metal object's colliding with the cyan sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14042/concat.jpg
6198,Which of the following is not responsible for the collision between the green rubber sphere and the green metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14042/concat.jpg
6199,Which of the following is responsible for the collision between the cylinder and the yellow sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14049/concat.jpg
6200,Which of the following is not responsible for the collision between the yellow object and the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14089/concat.jpg
6201,Which of the following is responsible for the collision between the cylinder and the metal cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14089/concat.jpg
6202,Which of the following is not responsible for the collision between the blue sphere and the cyan metal object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14100/concat.jpg
6203,Which of the following is not responsible for the cyan metal object's colliding with the cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14100/concat.jpg
6204,Which of the following is responsible for the collision between the metal sphere and the cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14119/concat.jpg
6205,Which of the following is not responsible for the collision between the cube and the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14119/concat.jpg
6206,Which of the following is not responsible for the cyan sphere's colliding with the brown sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14139/concat.jpg
6207,Which of the following is responsible for the collision between the yellow object and the blue sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14140/concat.jpg
6208,Which of the following is responsible for the yellow object's colliding with the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14140/concat.jpg
6209,Which of the following is not responsible for the cyan sphere's exit?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14144/concat.jpg
6210,Which of the following is responsible for the green cylinder's colliding with the red sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14144/concat.jpg
6211,Which of the following is not responsible for the purple sphere's exit?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14154/concat.jpg
6212,Which of the following is responsible for the brown sphere's colliding with the cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14154/concat.jpg
6213,Which of the following is not responsible for the collision between the cube and the brown sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14158/concat.jpg
6214,Which of the following is responsible for the brown sphere's colliding with the gray sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14158/concat.jpg
6215,Which of the following is not responsible for the cube's colliding with the cyan object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14173/concat.jpg
6216,Which of the following is not responsible for the sphere's exiting the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14173/concat.jpg
6217,Which of the following is not responsible for the cube's colliding with the cyan cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14174/concat.jpg
6218,Which of the following is responsible for the collision between the blue object and the green object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_14000-15000/video_14174/concat.jpg
