row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt
6818,video_10594_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10594,8,0,0.0,counterfactual,"If the blue object is removed, which event will happen?
Options:
A. The brown object collides with the green cube
B. The green cube and the metal object collide
C. The brown sphere collides with the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6819,video_10596_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10596,8,0,0.5,counterfactual,"What will not happen without the cylinder?
Options:
A. The rubber cube collides with the yellow sphere
B. The metal sphere and the brown metal cube collide
C. The rubber cube and the metal sphere collide
D. The brown metal object collides with the blue cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6820,video_10596_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10596,8,0,0.5,counterfactual,"Which event will happen if the brown metal object is removed?
Options:
A. The yellow object and the cylinder collide
B. The blue sphere and the yellow sphere collide
C. The rubber cube collides with the metal sphere
D. The rubber cube and the blue cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6821,video_10600_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10600,8,0,0.3333333333333333,counterfactual,"If the red object is removed, what will not happen?
Options:
A. The purple cylinder collides with the cube
B. The metal sphere and the rubber sphere collide
C. The rubber sphere and the cube collide
D. The metal sphere collides with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6822,video_10600_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10600,8,0,0.5,counterfactual,"Without the cube, which of the following will happen?
Options:
A. The rubber sphere and the rubber cylinder collide
B. The metal sphere and the red cylinder collide
C. The metal sphere and the rubber sphere collide
D. The rubber sphere collides with the metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6823,video_10616_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10616,8,1,1.0,counterfactual,"If the cylinder is removed, what will not happen?
Options:
A. The brown object and the red cube collide
B. The gray object collides with the green object
C. The red sphere collides with the gray cube
D. The metal cube and the green object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6824,video_10616_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10616,8,0,0.25,counterfactual,"Which of the following will not happen without the metal cube?
Options:
A. The gray cube and the cylinder collide
B. The red sphere and the cylinder collide
C. The gray object collides with the green sphere
D. The brown object and the red sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6825,video_10617_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10617,8,0,0.25,counterfactual,"What will not happen if the blue cylinder is removed?
Options:
A. The cube collides with the purple object
B. The gray sphere collides with the cube
C. The gray sphere and the purple cylinder collide
D. The blue sphere and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6826,video_10617_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10617,8,0,0.5,counterfactual,"What will not happen if the blue sphere is removed?
Options:
A. The cube and the purple cylinder collide
B. The gray sphere and the purple cylinder collide
C. The metal sphere and the blue cylinder collide
D. The cube collides with the blue cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6827,video_10645_12,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10645,8,0,0.0,counterfactual,"Without the rubber cube, which of the following will not happen?
Options:
A. The cyan cube collides with the cylinder
B. The cyan cube collides with the sphere
C. The sphere collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6828,video_10645_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10645,8,0,0.5,counterfactual,"Which of the following will not happen if the cylinder is removed?
Options:
A. The purple cube and the metal cube collide
B. The cyan cube and the sphere collide
C. The rubber cube and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6829,video_10653_13,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10653,8,0,0.6666666666666666,counterfactual,"Without the brown cylinder, what will not happen?
Options:
A. The rubber sphere and the metal sphere collide
B. The cyan object collides with the yellow rubber cylinder
C. The rubber sphere collides with the yellow metal cylinder
D. The rubber sphere collides with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6830,video_10653_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10653,8,1,1.0,counterfactual,"Which event will happen without the cyan object?
Options:
A. The rubber sphere and the yellow rubber object collide
B. The yellow rubber object and the yellow metal object collide
C. The rubber sphere and the brown cylinder collide
D. The metal sphere collides with the yellow metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6831,video_10656_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10656,8,0,0.25,counterfactual,"If the metal sphere is removed, what will not happen?
Options:
A. The brown sphere and the green cylinder collide
B. The yellow rubber object collides with the green cylinder
C. The red cylinder and the green cylinder collide
D. The brown sphere collides with the yellow rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6832,video_10656_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10656,8,0,0.0,counterfactual,"Which event will happen if the green object is removed?
Options:
A. The brown sphere and the red cylinder collide
B. The metal sphere collides with the red cylinder
C. The brown object and the yellow rubber object collide
D. The yellow rubber sphere collides with the red cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6833,video_10671_14,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10671,8,0,0.0,counterfactual,"Without the red object, which event will happen?
Options:
A. The purple cylinder and the sphere collide
B. The metal cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
6834,video_10671_15,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10671,8,0,0.5,counterfactual,"What will not happen if the sphere is removed?
Options:
A. The cyan cylinder collides with the purple cylinder
B. The metal cylinder and the red cylinder collide
C. The purple cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '."
