row_idx,prompt,correct,raw_score,src_idx_text
7169,"Which of the following is responsible for the collision between the cube and the yellow cylinder?
Options:
A. the presence of the cyan rubber object
B. the collision between the cube and the cyan metal object
C. the presence of the cyan metal object
D. the collision between the cube and the rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.6666666666666666,6157
7170,What is the material of the first object to collide with the cyan object?,0,0.5,1214
7171,What is the material of the cube that is stationary when the video begins?,0,0.0,1294
7172,How many moving cylinders are there when the video ends?,0,0.0,5334
7173,How many metal objects are stationary when the cylinder enters the scene?,0,0.3333333333333333,3949
7174,What is the color of the metal cylinder that is moving when the video begins?,0,0.5,446
7175,What is the material of the object to collide with the purple cube?,0,0.5,5404
7176,Are there any stationary yellow objects when the cyan object enters the scene?,0,0.5,781
7177,How many blue objects are stationary when the cyan object enters the scene?,0,0.0,2642
7178,What is the color of the first object to collide with the brown object?,1,1.0,2423
7179,What material is the stationary sphere when the cube enters the scene?,0,0.6666666666666666,5219
7180,"Which of the following is not responsible for the brown object's exiting the scene?
Options:
A. the cube's entering the scene
B. the presence of the red rubber sphere
C. the presence of the rubber cube
D. the metal sphere's entrance
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6283
7181,What material is the object to collide with the purple cylinder?,0,0.3333333333333333,3785
7182,How many gray objects are moving when the video ends?,0,0.5,2686
7183,What material is the cube that is moving when the video begins?,0,0.0,4493
7184,"Which of the following is responsible for the rubber sphere's colliding with the cube?
Options:
A. the presence of the gray object
B. the rubber sphere's colliding with the rubber cylinder
C. the presence of the red sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6107
7185,What is the material of the first object to collide with the red sphere?,0,0.6666666666666666,962
7186,What is the material of the stationary sphere when the video begins?,0,0.5,4416
7187,What is the color of the moving cylinder when the video begins?,0,0.5,2294
7188,What is the shape of the cyan object that is moving when the purple sphere enters the scene?,0,0.3333333333333333,2239
7189,What is the material of the object to collide with the green cube?,0,0.0,3577
7190,What color is the moving cube?,0,0.0,4360
7191,"What will happen without the cube?
Options:
A. The green rubber object and the yellow object collide
B. The green rubber sphere and the green metal object collide
C. The green rubber object and the cyan object collide
D. The cylinder collides with the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7469
7192,What is the material of the first object to collide with the blue object?,0,0.0,2513
7193,"Without the yellow object, which of the following will happen?
Options:
A. The purple cylinder and the blue sphere collide
B. The cube collides with the purple object
C. The purple cylinder collides with the gray object
D. The gray sphere collides with the red sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7545
7194,What is the color of the moving cylinder when the rubber sphere enters the scene?,0,0.0,3326
7195,"Which of the following will happen without the rubber sphere?
Options:
A. The brown cube collides with the rubber cube
B. The metal cube and the metal sphere collide
C. The blue cube collides with the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,7207
7196,What shape is the first object to collide with the blue cube?,0,0.3333333333333333,2743
7197,What is the material of the red object that is moving when the video ends?,1,1.0,325
7198,What is the material of the last object to collide with the green sphere?,0,0.25,1941
7199,How many collisions happen after the green sphere enters the scene?,0,0.25,2529
7200,How many objects enter the scene?,0,0.5,4814
7201,"Which of the following is not responsible for the collision between the red object and the brown cylinder?
Options:
A. the purple cube's entering the scene
B. the collision between the brown cylinder and the cyan cylinder
C. the presence of the purple rubber object
D. the red object's colliding with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,5640
7202,What is the shape of the moving rubber object when the video begins?,0,0.6666666666666666,3502
7203,How many cubes are moving when the purple object enters the scene?,0,0.5,5026
7204,What material is the last object that enters the scene?,1,1.0,5382
7205,"Without the purple sphere, what will happen?
Options:
A. The cube collides with the rubber sphere
B. The blue object and the rubber sphere collide
C. The metal cylinder and the cube collide
D. The cyan cylinder collides with the blue cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7104
7206,How many stationary objects are there when the video begins?,0,0.25,2290
7207,Are there any gray cubes that enter the scene?,0,0.0,1669
7208,"If the cube is removed, which of the following will not happen?
Options:
A. The metal cylinder and the cyan sphere collide
B. The blue cylinder and the rubber cylinder collide
C. The red object and the cyan object collide
D. The metal cylinder collides with the red sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.5,6950
7209,What material is the last object that enters the scene?,0,0.5,2645
7210,"Which of the following will not happen without the sphere?
Options:
A. The green cube and the yellow cube collide
B. The yellow cube collides with the yellow cylinder
C. The yellow cylinder and the cyan object collide
D. The yellow cube and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.3333333333333333,6924
7211,What shape is the object to collide with the rubber cube?,1,1.0,1775
7212,Are there any rubber spheres that enter the scene before the purple cylinder enters the scene?,0,0.3333333333333333,987
7213,How many metal objects enter the scene before the green cube enters the scene?,0,0.6666666666666666,515
7214,"Without the cylinder, which event will happen?
Options:
A. The purple sphere collides with the cube
B. The purple object and the blue sphere collide
C. The blue sphere and the metal sphere collide
D. The blue sphere and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,6738
