question_id,prompt,answer,correct,raw_score
video_13521_12,How many collisions happen?,,0,0.5
video_13531_11,What material is the object to collide with the purple cylinder?,,0,0.6666666666666666
video_13531_12,What color is the object to collide with the metal cube?,,0,0.5
video_13533_11,What is the color of the rubber object that is stationary when the sphere enters the scene?,,0,0.3333333333333333
video_13533_12,How many stationary objects are there when the red sphere enters the scene?,,1,1.0
video_13559_11,What shape is the first object to collide with the cyan cylinder?,,1,1.0
video_13559_12,How many objects enter the scene?,,0,0.3333333333333333
video_13561_11,How many objects enter the scene?,,0,0.6666666666666666
video_13561_12,What is the material of the stationary sphere when the video ends?,,0,0.0
video_13572_11,How many objects enter the scene?,,1,1.0
video_13572_12,What material is the object to collide with the red cylinder?,,0,0.5
video_13574_11,How many green spheres enter the scene?,,1,1.0
video_13574_12,Are there any green objects that enter the scene before the cube enters the scene?,,0,0.5
video_13588_11,What color is the object that enters the scene?,,0,0.25
video_13588_12,What is the shape of the last object to collide with the yellow cube?,,0,0.3333333333333333
video_13589_11,What is the shape of the object to collide with the brown object?,,0,0.5
video_13589_12,What shape is the stationary metal object when the sphere enters the scene?,,0,0.5
video_13619_11,Are there any moving purple objects?,,1,1.0
video_13619_12,Are there any stationary red objects when the video begins?,,0,0.6666666666666666
video_13622_11,Are there any moving gray objects when the video begins?,,0,0.5
video_13622_12,Are there any rubber objects that enter the scene?,,0,0.3333333333333333
video_13630_11,How many objects are stationary when the brown cube enters the scene?,,0,0.5
video_13630_12,Are there any red objects that enter the scene before the green sphere enters the scene?,,0,0.0
video_13675_11,Are there any spheres that enter the scene?,,0,0.6666666666666666
video_13675_12,How many gray spheres enter the scene?,,0,0.0
video_13679_11,What color is the second object that enters the scene?,,0,0.5
video_13679_12,What is the shape of the first object to collide with the yellow cube?,,0,0.5
video_13698_11,How many rubber objects are stationary when the video ends?,,0,0.5
video_13698_12,What is the color of the first object to collide with the metal cylinder?,,0,0.5
video_13714_11,How many stationary red objects are there when the metal sphere enters the scene?,,1,1.0
video_13714_12,How many stationary spheres are there?,,0,0.0
video_13716_11,What material is the object that exits the scene?,,1,1.0
video_13727_11,"Which of the following is responsible for the blue cylinder's colliding with the brown object?
Options:
A. the blue cube's colliding with the blue cylinder
B. the presence of the blue metal cube
C. the presence of the green cylinder
D. the blue cube's entering the scene
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_13727_12,What shape is the object that is stationary when the rubber cube enters the scene?,,0,0.0
video_13730_11,"What will not happen if the sphere is removed?
Options:
A. The cyan cylinder collides with the purple cylinder
B. The metal cylinder and the red cylinder collide
C. The purple cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.6666666666666666
video_13730_12,"Which event will happen next?
Options:
A. The sphere collides with the green cube
B. The yellow cylinder and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13745_11,"Which of the following is not responsible for the cylinder's colliding with the metal cube?
Options:
A. the presence of the gray metal sphere
B. the cylinder's colliding with the cyan cube
C. the blue rubber cube's entrance
D. the presence of the cyan rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.75
video_13745_12,How many metal objects are stationary when the cyan object enters the scene?,,0,0.0
video_13754_11,"If the blue cylinder is removed, which event will not happen?
Options:
A. The sphere collides with the cube
B. The metal object and the cube collide
C. The green cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13754_12,What is the shape of the first object to collide with the purple object?,,1,1.0
video_13758_11,Are there any stationary rubber objects when the video begins?,,0,0.5
video_13758_12,Are there any stationary gray objects when the brown sphere enters the scene?,,0,0.0
video_13763_11,Are there any yellow cylinders that enter the scene?,,1,1.0
video_13763_12,What shape is the object to collide with the gray object?,,0,0.75
video_13770_11,How many collisions happen before the cyan object exits the scene?,,0,0.6666666666666666
video_13770_12,"Which of the following is not responsible for the metal sphere's colliding with the green sphere?
Options:
A. the presence of the red rubber cube
B. the metal cube's entering the scene
C. the collision between the purple object and the red sphere
D. the presence of the purple metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.5
video_13786_11,What is the shape of the object to collide with the green cube?,,1,1.0
video_13786_12,Are there any rubber spheres that exit the scene?,,0,0.5
video_13789_11,Are there any moving cubes when the video begins?,,0,0.5
video_13789_12,"Which of the following is responsible for the collision between the metal sphere and the brown metal cube?
Options:
A. the presence of the rubber cube
B. the rubber cube's colliding with the blue sphere
C. the presence of the blue metal cube
D. the presence of the metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_13809_11,"Which of the following is not responsible for the brown object's colliding with the green cylinder?
Options:
A. the presence of the rubber cube
B. the metal cube's entering the scene
C. the presence of the green cube
D. the metal cube's colliding with the brown cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_13809_12,How many moving objects are there when the video ends?,,0,0.0
video_13825_11,How many moving cylinders are there?,,1,1.0
video_13825_12,"Which of the following is not responsible for the collision between the red object and the blue cylinder?
Options:
A. the collision between the rubber sphere and the yellow cylinder
B. the presence of the yellow cylinder
C. the presence of the purple metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
